BANK,IFSC,MICR,BRANCH,ADDRESS,CITY1,CITY2,STATE,STD CODE,PHONE
ANDHRA BANK,ANDB0001521,518011009,G PULLAREDDY ENGG COLLEGE EC,"G. PULLAREDDY ENG COLLEGE, KURNOOL - 518003",KURNOOL,KURNOOL,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001520,700011014,"VIVEKANANDA COLLEGE FOR WOMEN EC ,KOLKATTA","131,D.H.ROAD,BARISHA, KOLKATA",KOLKATA,KOLKATA,WEST BENGAL,0,0
ANDHRA BANK,ANDB0001518,713011502,HEMSHEELA MODEL SCHOOL (DURGAPUR),"H NO. 49 2ND STREET, SEPCO STREET, TOWNSHIP, DURGAPUR, W.B-713205",SOUTH 24 PARGANAS,DURGAPUR,WEST BENGAL,0,0
ANDHRA BANK,ANDB0001517,505011306,LAXMINAGAR,"LAXMINAGAR(GODAVARIKHANI), DOOR NO 18-5-158/2GODAVARIKHANI, KARIMNAGAR DISTRICT",KARIMNAGAR,LAXMINAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001516,504011704,MANDAMARRI,"NEAR OLD BUS STAND AREA, YAPAL, MANDAMARRI, ADILABAD DT, ANDHRA PRADESH",ANDHRA PRADESH,MANDAMARRI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001515,533011115,LAKSHMIPURAM-RAJAHMUNDRY,"GSL MEDICAL COLLEGE CAMPUS,RJY",EAST GODAVARI,LAKSHMIPURAM-RAJAHMUNDRY,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001514,500011118,"ROAD NO 14, BANJARAHILLS","ROAD NO 14, BANJARAHILLS",HYDERABAD,HYDERABAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001513,500011121,JEEDIMETLA,"6-104/1/A VENNELAGADDA, JEEDIMETLA RR DIST",HYDERABAD,JEEDIMETLA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001512,500011117,NIZAMPET ROAD,"2-32 SANGHAMITRA SCHOOL,NIZAMPET ROAD,HYDERNAGAR,KUKATPALLY,HYDERABAD",HYDERABAD,HYDERABAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001511,500011116,BALAJINAGAR,"SHOP NO.6&7, 1ST FLOOR, SAI VIKRAM TOWERS,KUKATPALLY",HYDERABAD,BALAJINAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001510,500011111,KARMANGHAT,"10-1-80/8 ALAMPALLY, COMPLEX KARMANGHAT",HYDERABAD,KARMANGHAT,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001509,500011094,ENDOWMENT COMMISSIONER,"OFFICE OF ENDOWMENT COMMISSIONER,TILAK  ROAD,HYDERABAD",HYDERABAD,HYDERABAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001508,522011668,NAGARJUNA UNIVERSITY CAMPUS (GUNTUR),"NAGARJUNA NAGAR, PEDAKAKANI MANDAL - 522510",GUNTUR,GUNTUR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001507,522011570,ISUKAPALLI,"NIZAMPATNAM ROAD, ISUKAPALLI REPALLE",GUNTUR,ISUKAPALLI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001506,520011122,"GUNTUR MUNICIPAL CORPORATION,GUNTUR","GTR MUNICIPAL CO OOP, GUNTUR",GUNTUR,GUNTUR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001505,520011606,PALANADU ROAD,"PALANADU ROAD, NARSARAOPET",GUNTUR,NARASAROPET,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001504,534011008,CH S D ST. THERESA'S AUTONOMOUS COLLEGE FOR WOMEN (ELURU),"SANIVARAPUPET ROAD,ELURU,534003",WEST GODAVARI,ELURU,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001503,534011009,CRR POLYTECHNIC COLLEGE,"CRR POLYTECNIC COLLEGE CAMPUS, VATLURU-534007",WEST GODAVARI,ELURU,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001502,632011003,BAGAYAM,"NO 280, P J COMPLEX, KAMALAKSHIPURAMBAGAYAM, VELLORE",VELLORE,BAGAYAM,TAMIL NADU,0,0
ANDHRA BANK,ANDB0001501,600011042,JAFFERKHANPET BRANCH,"41, MOSQUE STREET,SAIDAPET WEST",CHENNAI,JAFFERKHANPET,TAMIL NADU,0,0
ANDHRA BANK,ANDB0001500,641011006,SULUR,RVS COLLEGE OF ARTS AND SCIENCESULUR,COIMBATORE,SULUR,TAMIL NADU,0,0
ANDHRA BANK,ANDB0001499,627011004,MUTHUNAGAR,"DOOR NO.160N/26F/4, KURINJI NAGAR MAIN ROAD,FIRST STREET, NEAR 4TH RAILWAY GATE, TUTICORIN",TOOTHUKUDI,MUTHUNAGAR,TAMIL NADU,0,0
ANDHRA BANK,ANDB0001498,678011003,KANJIKODE BRANCH,"KANJIKODE WEST, KANJICODEPALGHAT, KERALA",PALAKKAD,KANJIKODE,KERALA,0,0
ANDHRA BANK,ANDB0001497,600011049,MADHYA KAILASH BRANCH,"CANCER INSTITUTE(WIA) CAMPUS18, SARDAR PATEL ROAD, GUINDY",CHENNAI,MADHYA KAILASH,TAMIL NADU,0,0
ANDHRA BANK,ANDB0001496,751011012,IRC VILLAGE,"IRC VILLAGE, CESU-BCDD-IINAYAPALLI, BHUBANESWAR, ORISSA",KHURDA,IRC VILLAGE,ODISHA,0,0
ANDHRA BANK,ANDB0001495,753011503,DRIEMS,"AT/PO-DHANESWARRATH ENG.COLLEGE,KOTASAHI",CUTTACK,DRIEMS,ODISHA,0,0
ANDHRA BANK,ANDB0001494,761011523,SMIT CHANDIPADAR,"SMIT CAMPUS, CHANDIPADAR, BHABANDHA PO, GANJAM DIST - 761003",GANJAM,SMIT CHANDIPADAR,ODISHA,0,0
ANDHRA BANK,ANDB0001493,751011010,ACHARYA VIHAR,"LN-170,NAYAPALLI,NEAR ACHARYA VIHARSQUARE POST,BHUBANESHWAR.",KHURDA,ACHARYA VIHAR,ODISHA,0,0
ANDHRA BANK,ANDB0001492,560011021,WILSON GARDEN,"NO:49/1,11TH CROSS,8TH MAINWILSON GARDEN,BANGALORE",BANGALORE,WILSON GARDEN,KARNATAKA,0,0
ANDHRA BANK,ANDB0001491,560011020,K R PURAM,"NO.475, 3RD CROSS,KUMBARA STREETK.R.PURAM,  BANGALORE - 560 036,  KARNATAKA",BANGALORE URBAN,K R PURAM,KARNATAKA,0,0
ANDHRA BANK,ANDB0001490,560011022,RAGHUVANAHALLI,"RAGHUVANAHALLI, KANAKAPURA ROADBANGALORE,KARNATAKA",BANGALORE URBAN,RAGHUVANAHALLI,KARNATAKA,0,0
ANDHRA BANK,ANDB0001489,580011003,VIJAYANAGER,"9&10,OMKAR APARTMENTS, VIJAYANAGAR, HUBLI",DHARWAD,VIJAYANAGER,KARNATAKA,0,0
ANDHRA BANK,ANDB0001488,585011003,HKE SOCIETY GULBARGA,"LIG 204, BADEPUR COLONY, 3RD PHASESADEM ROAD, GULBARGA",GULBERGA,HKE SOCIETY GULBARGA,KARNATAKA,0,0
ANDHRA BANK,ANDB0001486,504011203,JANMABHOOMI NAGAR,"H . NO 4-193 & 194 BELLAMPALLY CHOWRASTAMANCHERIAL, ADILABAD DISTRICT",ADILABAD,JANMABHOOMI NAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001485,504011502,BASARA,"ANDHRA BANK BASARA,TEMPLE STREET BASARA,ADILABAD PIN 504104",ADILABAD,BASARA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001484,560011031,SAJJAPUR,"211, GROUND FLOOR, GREEN GLEN LAYOUT, OUTER RING ROAD, BELLANDUR, BANGALORE, KARNATAKA-560103",BANGALORE URBAN,SAJJAPUR,KARNATAKA,0,0
ANDHRA BANK,ANDB0001483,522011644,CHOWDAVARAM,"C/O RVR & JC COLLEGE OF ENGG, CHOWDAVARAM - 522019",GUNTUR,CHOWDAVARAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001482,502011662,TOOPRAN,"MAINROAD,TOOPRAN",MEDAK,TOOPRAN,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001481,502011622,RAMAYAMPET,"HNO 16-34,SIDDIPET ROAD",MEDAK,RAMAYAMPET,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001480,751011013,KHANDAGIRI,"PLOT NO.6, CHIDANANDA BIHAR, KHANDAGIRI, BHUBANESWAR, PIN - 751019",KHURDA,KHANDAGIRI,ODISHA,0,0
ANDHRA BANK,ANDB0001479,503011563,GOSHALA ROAD,"H. NO.1-7-899, GOSHALA ROAD, BODHAN, NIZAMABAD, ANDHRA PRADESH-503185",NIZAMABAD,GOSHALA ROAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001478,505011006,MANKAMMA THOTA,"D.NO.7-1-590, MANKAMMATHOTA, KARIMNAGAR -",KARIM NAGAR,MANKAMMA THOTA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001477,515011009,ASHOK NAGAR,HNO.12-2-810  8TH CROSS SAINAGARASHOK NAGAR ANANTHAPUR,ANANTPUR,ASHOK NAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001476,515011602,PUTTAPARTY,"H.NO.3-375, NEAR PRASANTHINILAYAM NORTH GATEGOPURAM STREET, PUTTAPARTY, ANANTHAPURAM DIST",ANANTPUR,PUTTAPARTY,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001475,273011004,KACHERI,"CIVIL COURT PREMISES,GORAKHPUR-273001",GORAKPUR,KACHERI,UTTAR PRADESH,0,0
ANDHRA BANK,ANDB0001474,250011003,GARH ROAD,"CP-110/1,JAGRITI VIHAR,OPP TO ANAND HOSPITALGARH ROAD MEERUT",MEERUT,GARH ROAD,UTTAR PRADESH,0,0
ANDHRA BANK,ANDB0001473,695011004,ANAYARA (TRIVENDRUM),"ANAYARA BRANCH, KIMS HOSPITAL, ANAYARA.P.O, TRIVANDRUM.695029",TRIVANDRUM,ANAYARA (TRIVENDRUM),KERALA,0,0
ANDHRA BANK,ANDB0001472,695011005,PANGODE,"AMHSS CAMPUS, TIRUMALA, TRIVANDRUM, 695006",TRIVANDRUM,PANGODE,KERALA,0,0
ANDHRA BANK,ANDB0001471,600011038,TAMBARAM,"NO.1, KRISHNA NAGAR, MUDICHUR ROAD, WEST TAMBARAM, CHENNAI-45",KANCHEEPURAM,TAMBARAM,TAMIL NADU,0,0
ANDHRA BANK,ANDB0001470,600011037,VIRUGAMBAKKAM,"NO.56, KALI AMMAN KOIL STREET, VIRUGAMPAKKAM, CHENNAI-92",CHENNAI,VIRUGAMBAKKAM,TAMIL NADU,0,0
ANDHRA BANK,ANDB0001469,630011202,ILAYANGUDI,"405,406, KAMARAJ ROAD, ILAYANGUDI, SIVAGANGAI DIST. 630702",SIVAGANGA,ILAYANGUDI,TAMIL NADU,0,0
ANDHRA BANK,ANDB0001468,500011137,LB NAGAR (HYD),"H.NO.3-8-476,ADJ TO KAMINENI HOSPITALL.B.NAGAR,HYDERABAD",RANGA REDDY,LBNAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001467,500011138,KPHB (KUKATPALLY-HYD),"PLOT 19&23,OPP SBH KPHBCOLONY",RANGA REDDY,KUKATPALLY,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001466,517011019,R S VIDYAPEETH,"RESERVOIR ROAD, RASHTRIYA SANSKRIT VIDYAPEETH CAMPUS, TIRUPATHI",CHITTOR,TIRUPATHI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001465,823011002,GAYA,KP ROAD(NEAR CHOWK) BUILDING OF GAYA ELECTRONGAYA,GAYA,GAYA,BIHAR,0,0
ANDHRA BANK,ANDB0001464,700011016,GARIA,"43 RAJA S.C.MULLICK ROAD GANGULI BAGAN, KOLKATA-700084",SOUTH 24 PARGANAS,GARIA,WEST BENGAL,0,0
ANDHRA BANK,ANDB0001463,560011030,WHITE FIELD,"240, MAIN ROAD, WHITE FIELD, BANGALORE, KARNATAKA - 560066",BANGALORE URBAN,WHITE FIELD,KARNATAKA,0,0
ANDHRA BANK,ANDB0001462,520011040,KANURU,"3-6, NEAR PANCHAYAT OFFICEKANURUPENAMALUR MANDAL PIN 520007",KRISHNA,KANURU,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001461,530011545,TAGARAPUVALASA,"DURGA PALACE, BHIMILI ROAD, TAGARAPUVALASA ,  531 162",VISHAKAPATNAM,TAGARAPUVALASA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001460,516011004,"N.G.O. COLONY, KADAPA","NGO COLONY,KADAPA,ANDHRA PRADESH,516002",CUDDAPAH,CUDDAPAH,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001459,520011039,PRASADAM PADU,6-118 MAIN ROAD NH-5 PRASADAMPADU PIN 521108,KRISHNA,VIJAYAWADA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001458,560011043,HAROHALLI,"KANAKAPURA MAIN ROAD, HAROHALLI - 562 112",BANGALORE RURAL,HAROHALLI,KARNATAKA,0,0
ANDHRA BANK,ANDB0001457,535011602,KOTHAVALASA,"PML COMPLEX, KOTHAVALASA, VIZIANAGARM,DIST. AP",VIZIANAGARAM,KOTHAVALASA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001456,500011136,TUKKUGUDA,"SRISAILAM RD, MAHESWAR, MANDAL,RR DISTRICT",MAHBUBNAGAR,TUKKUGUDA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001454,509011703,KADTHAL,MAHABOOBNAGAR,MAHBUBNAGAR,KADTHAL,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001453,509011702,AAMANAGALLU,"D.NO.13-120, MAIN RD., AMANGAL,MAHABOOBNAGAR",MAHBUBNAGAR,AAMANAGALLU,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001452,560011028,YELAHANKA (BANGALORE CITY),"GVR CASTLE,BAGALUR ROADIAF POST YELAHANKA,BANGALORE",BANGALORE URBAN,BANGALORE,KARNATAKA,0,0
ANDHRA BANK,ANDB0001451,751011014,RASOOLGAARH,A N PLAZARASOOLGARH SQUARE,KHURDA,RASOOLGAARH,ODISHA,0,0
ANDHRA BANK,ANDB0001449,767011102,SONEPUR,"BADA BAZAR,PALACE CHAK,NEAR POLICE,SONEPUR,SUBARNAPUR,ORISSA",SONEPUR,SONEPUR,ODISHA,0,0
ANDHRA BANK,ANDB0001448,560011029,UTTARHALLI,"11/53/1,SUBRIMANIYAMPURABANGALORE",BANGALORE URBAN,UTTARHALLI,KARNATAKA,0,0
ANDHRA BANK,ANDB0001447,520011038,MADHURANAGAR,"21-9-2,MAIN ROAD,MADHURA NAGAR,VIJAYWADA",KRISHNA,MADHURANAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001446,753011005,MARKAT NAGAR,"C-1377/4,SECTOR-6,MARKATNAGARBIDANASI, C D A,CUTTACK",CUTTAK,MARKAT NAGAR,ODISHA,0,0
ANDHRA BANK,ANDB0001445,416011002,KOLHAPUR,"1874 'E' GROUND FLOOR,8TH LANE,RAJARAMPURIKOLHAPUR,MAHARASTRA",KOLHAPUR,KOLHAPUR,MAHARASHTRA,0,0
ANDHRA BANK,ANDB0001444,520011037,NUNNA,"DOOR NO: 7-110,RAVI CHETTU CENTRENUNNA,KRISHNA DIST, A.P",KRISHNA,NUNNA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001443,752011003,"SRIKSHETRA BRANCH,","PD A V PUBLIC SCHOOLWATER WORKS ROAD,PURI,ORISSA",PURI,"SRIKSHETRA BRANCH,",ODISHA,0,0
ANDHRA BANK,ANDB0001442,522011403,PANDARIPURAM,"D NO. 4- 420, NRT CENTER,G.T ROADPANDARIPURAM , CHILAKALURIPET",GUNTUR,PANDARIPURAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001441,520011605,PRAKASHNAGAR,"PRAKASHNAGARNARASARAOPET,GUNTUR DIST",GUNTUR,PRAKASHNAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001440,533011014,DIST COLLECTORATE (KAKINADA),",DIST. COLLECTORATE OKAKINADA,E.G DIST ANDHRA PRADE",EAST GODAVARI,KAKINADA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001439,533011013,RAMANAYYAPETA,"GANGARAJU NAGAR, VALASAPAKALA ROAD,KAKINADA - 533005.",EAST GODAVARI,RAMANAYYAPETA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001438,400011025,POWAI,"ORCHARD AVENUE,HIRANANDARI GARDENSPOWAI,MUMBAI,MAHARASTRA",GREATER MUMBAI,POWAI,MAHARASHTRA,0,0
ANDHRA BANK,ANDB0001437,506011001,SC - WARANGAL,"SERVICE CENTRE,  8-11-23/1, FIRST FLOORSTATION ROAD,WARANGAL",WARANGAL,WARANGAL,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001436,110011039,INDIRAPURAM (GHAZIABAD),"2B VAIBHAV KHAND, AMARPALLI ROYALINDIRAPURAM, GHAZIABAD",GHAZIABAD,INDIRAPURAM (GHAZIABAD),UTTAR PRADESH,0,0
ANDHRA BANK,ANDB0001435,560011016,RAJARAJESHWARI NAGAR,NO 137 VIMALA ARCADE DOUBLE ROAD JNBEML MAIN RD 4TH STAGE R R NAGAR BANGALORE,BANGALORE URBAN,RAJARAJESHWARI NAGAR,KARNATAKA,0,0
ANDHRA BANK,ANDB0001434,560011027,SSI AREA - BANGALORE,"4TH M BLOCK SSI AREARAJAJI NAGAR,BANGALORE,KARNATAKA STATE",BANGALORE URBAN,SSI AREA - BANGALORE,KARNATAKA,0,0
ANDHRA BANK,ANDB0001433,560011017,R T NAGAR (BANGALROE CITY),"1ST CROSS, CHOWDAIAH BLOCK, NEAR HMT LAYOUT, RT NAGAR, BANGALORE - 560 032",BANGALORE URBAN,R T NAGAR (BANGALROE CITY),KARNATAKA,0,0
ANDHRA BANK,ANDB0001432,560011018,BANSWADI (BANGALORE CITY),"284/1, MSR BUILDING, BANSWADI,RAMMURTHYNAGAR, BANGALORE",BANGALORE URBAN,BANSWADI (BANGALORE CITY),KARNATAKA,0,0
ANDHRA BANK,ANDB0001431,509011004,RAJENDRANAGAR,"H5-1-114PASHA CHAMB,RAILWAY STATIONROAD,MAHABUBNAGAR,A.P.",MEHBOOBNAGAR,RAJENDRANAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001430,518011010,KRISHNANAGAR (KURNOOL),"80/112 AABBAS NAGARABBASNAGAR,KURNOOL 518002",KURNOOL,KRISHNANAGAR (KURNOOL),ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001429,515011006,COLLECTORATE BRANCH ANANTAPUR,"COLLECTORATE CAMPUS,ANANTAPUR,ANDHRA PRADESH-515001",ANANTAPUR,ANANTAPUR,ANDHRA PRADESH,8554,246858
ANDHRA BANK,ANDB0001428,515011005,DIST COURT (KURNOOL),DIST COURT (KURNOOL),KURNOOL,DIST COURT (KURNOOL),ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001427,532011005,DISTRICT COLLECTORATE SKLM1427,"DISTRICT COLLECTORATE, SRIKAKULAM, ANDHRA PRADESH-532001.",SRIKAKULAM,SRIKAKULAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001426,530011031,"PENDURTHI, VISAKHAPATNAM","PENDURTI , VISAKHAPATNAM",VISHAKAPATNAM,"PENDURTHI, VISAKHAPATNAM",ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001425,500011085,WEST MAREDPALLY,"D-6, SY.NO.5, KRISHNAPURI COLONY, WEST MAREDPALLY, SECUNDERABAD 500 026",HYDERABAD URBAN,WEST MAREDPALLY,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001424,500011095,KENDRIYA SADAN,"KENDRIYA SADAN COMPLEX PUTLI BOWLISULTAN BAZAR,HYDERABAD",HYDERABAD URBAN,HYDERABAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001423,500011135,AMBERPET,"H.NO.2-3-64/1/16/A, GROUND FLOOR, MAIN ROAD,AMBERPET,HYDERABAD.",HYDERABAD URBAN,AMBERPET,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001422,500011080,LABOUR COMMISSIONER OFFICE (HYD),"OFFICE OF LABOUR COMMISSIONERASHOK NAGAR, HYDERABAD",HYDERABAD URBAN,HYDERABAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001421,500011112,NADERGUL,"NADERGUL VILLAGE, SARROORNAGAR MANDAL",HYDERABAD URBAN,NADERGUL,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001420,500011106,CHANDA NAGAR,"MAINROAD,CHANDANAGAR",HYDERABAD URBAN,CHANDA NAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001419,500011105,NAGARJUNA NAGAR COLONY (HYD),"NAGARJUNA NAGAR,ECILXROAD",HYDERABAD URBAN,NAGARJUNA NAGAR COLONY (HYD),ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001418,500011090,CHANDRAPURI COLONY,"CHANDRAPURI COLONY, DILSUKHNAGAR",HYDERABAD URBAN,CHANDRAPURI COLONY,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001417,507011006,COLLECTORATE COMPLEX  (KHAMMAM),"COLLECTORATE BRANCH, WYRA ROAD, KHAMMAM-507 002",KHAMMAM,KHAMMAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001416,500011134,LANGER HOUSE,"H.NO. 9-2-504/A/5 & 6, LANGER HOUSE, HYDERABAD - 500008",HYDERABAD URBAN,LANGER HOUSE,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001415,501011602,CHEVELLA,"MBNR COMPLEX,GROUND FLOOR, CHEVELLA",RANGA REDDY,CHEVELLA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001414,500011132,SERLINGAMPALLY,OFFICE COMPOUND OF GHMC WEST ZONESERILINGAMPALLY HYDERABAD,RANGA REDDY,SERLINGAMPALLY,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001413,500011131,MOULALI,"H NO:40-52/4IST FLOOR,OPP. GOV UNANIHOSPITAL,MOULALI,HYDERABAD",HYDERABAD URBAN,MOULALI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001412,756011501,DHAMRA,"PLOT NO.786/1277,MOUZA PAIKASAHIDHAMRA,BHADRAK DIST ORISSA",BHADRAK,DHAMRA,ODISHA,0,0
ANDHRA BANK,ANDB0001411,755011302,DUBURI,"PLOT NO 668 EXPRESS HIGHWAY SIDEAT/PO- DUBURI,KALING NAGAR JAJPUR",JAJPUR,DUBURI,ODISHA,0,0
ANDHRA BANK,ANDB0001410,500011130,SHAMSHABAD,"PLOT NO.445RALLAGUDA ROAD, SHAMSHABAD,RR DIST. AP - 501218",RANGA REDDY,SHAMSHABAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001409,516011583,VEMPALLI,"D NO 13/66 MARKET ROAD,VEMPALLI - 516329,KADAPA DIST  (A.P)",CUDDAPAH,VEMPALLI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001408,763011002,SEMILIGUDA,"MAIN ROAD, SEMILIGUDA, KORAPUT DIST. ORISSA - 501218",KORAPUT,SEMILIGUDA,ODISHA,0,0
ANDHRA BANK,ANDB0001407,754011102,KENDRAPADA,"BADA HAAT, KARAT SQUARE, KENDRAPARA, PIN-754211",KENDRAPARA,KENDRAPADA,ODISHA,0,0
ANDHRA BANK,ANDB0001406,517011018,KARAKAMBADI ROAD,"KARAKAMBADI,TIRUMALA BYPASS,TIRUPATHI",CHITTOR,KARAKAMBADI ROAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001405,502011502,MEDAK,"NEAR RYTU BAZAR, OPP TO GKR GARDENSMEDAK,MEDAK DIST,A.P.",MEDAK,MEDAK,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001404,500011129,PRASHASHAN NAGAR,"GROUND FLOOR/ SHOPCOMP,RD NO 72,JUBILEE HILLSPRASASAN NAGAR,HYDERABAD",HYDERABAD URBAN,PRASHASHAN NAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001403,500011128,KRISHNANAGAR (HYD),"PLOT NO.145 PHASE II,KAMALAPURI COLONYKRISHNA NAGAR,HYDERABAD",HYDERABAD URBAN,KRISHNANAGAR (HYD),ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001402,533011648,KAJULURU,"H.NO. 6-156,OPP.Z P HIGH SCHOOLKAJULURU,EAST GODAVARI DIST,A.",EAST GODAVARI,KAJULURU,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001401,533011116,MORUMPUDI RD (RAJAMUNDRY),"DOOR NO.14-137,NEAR RTC BUS COMPLEXRAJAHMUNDRY,A.P.",EAST GODAVARI,MORUMPUDI RD (RAJAMUNDRY),ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001399,500011127,ALWAL,"OPPOSITE E-SEVA, GOLNAKA ALWAL, SECUNDERABAD, ANDHRA PRADESH-500010",RANGA REDDY,ALWAL,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001398,560011026,ELECTRONIC CITY - BANGALORE,"60/4, KONAPPANA AGRAHARA, OPP. INFOSYS BUILDING, HOSUR MAIN RAOD, ELECTRONIC CITY , BANGALORE - 560 100",BANGALORE URBAN,ELECTRONIC CITY - BANGALORE,KARNATAKA,0,0
ANDHRA BANK,ANDB0001397,829011002,RAMGARH CANTONMENT,"GUPTA COMPLEX, BIJULIA, RAMGARH CANTT, DIST RAMGARH,JHARKAND - 829 122",DUMKA,RAMGARH CANTONMENT,JHARKHAND,0,0
ANDHRA BANK,ANDB0001396,530011035,ADARSH NAGAR (VISAKHAPATNAM),"DR.NO. 3-304, NEAR SSS FUNCTION HALL, OPP. OLD DAIRY FARM, ADARSHNAGAR, VISAKHAPATNAM - 530 040",VISHAKAPATNAM,ADARSH NAGAR (VISAKHAPATNAM),ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001395,520011725,KODURU,"MAIN ROADKODURU,KRISHNA DIST.",CUDDAPAH,KODURU,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001394,500011164,MAHESWARAM,"D.NO5-42,RAGHUPATHI COMPLEX,MAHESWARAMRANGAREDDY DISTANDHRA PRADESH",RANGA REDDY,MAHESWARAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001393,501011503,SANKARAPALLI,"FIRST FLOOR GRAMPANCHAYAT SHOPPING COMPLEXSHANKARPALLI,RANGAREDDY DIST,A",RANGAREDDY,SANKARAPALLI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0001392,110011038,VASUNDHARA,"SM ARCADE,PLOT NO.436, SECTOR 12 VASUNDARA,GHAZIABAD PIN 201012",GHAZIABAD,VASUNDHARA,UTTAR PRADESH,0,0
ANDHRA BANK,ANDB0001391,400011024,NERUL,"1ST FLOOR, SHELTER ARCADE, PLOT NO.26,SECTOR-42 NERUL, NAVI MUMBAI - 400706",THANE,NERUL,MAHARASHTRA,0,0
ANDHRA BANK,ANDB0001390,500011165,BIBINAGAR,"H.NO.5-105, BYPASS ROAD, BIBINAGAR - 508 126",NALGONDA,BIBINAGAR,ANDHRA PRADESH,0,0
